Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00       1/3           freeNode [38]
                0.00    0.00       1/3           interpolation <cycle 2> [49]
                0.00    0.00       1/3           parseSource [32]
[57]     0.0    0.00    0.00       3         freeNodeArray [57]
                0.00    0.00       3/141217      reallocate <cycle 1> [77]
                0.00    0.00       3/6           initNodeArray [130]
-----------------------------------------------
                0.00    0.00       3/3           parsePrecedence <cycle 2> [50]
[58]     0.0    0.00    0.00       3         number [58]
                0.00    0.00       3/9           newLiteralNode [54]
                0.00    0.00       3/4           numToValue [135]
-----------------------------------------------
                                   1             parsePrecedence <cycle 2> [50]
[59]     0.0    0.00    0.00       1         binary <cycle 2> [59]
                0.00    0.00       2/141217      reallocate <cycle 1> [77]
                0.00    0.00       1/1           newChainNode [69]
                0.00    0.00       1/1           isComparison [160]
                0.00    0.00       1/51          match [103]
                0.00    0.00       1/21          getRule [118]
                                   1             parsePrecedence <cycle 2> [50]
-----------------------------------------------
                0.00    0.00       2/2           initVM [28]
[60]     0.0    0.00    0.00       2         defineNativeGetter [60]
                0.00    0.00       2/24          newNative [39]
                0.00    0.00       2/50315       copyString [11]
                0.00    0.00       2/20366       tableSet [30]
                0.00    0.00       4/110461      push [78]
                0.00    0.00       4/20008       peek [92]
                0.00    0.00       4/60461       pop [80]
-----------------------------------------------
                0.00    0.00       2/2           variable [62]
[61]     0.0    0.00    0.00       2         newVariableNode [61]
                0.00    0.00       2/17          allocateNode [44]
-----------------------------------------------
                0.00    0.00       2/2           parsePrecedence <cycle 2> [50]
[62]     0.0    0.00    0.00       2         variable [62]
                0.00    0.00       2/2           newVariableNode [61]
                0.00    0.00       2/2           getSignatureTrie [146]
-----------------------------------------------
                0.00    0.00       1/1           parseSource [32]
[63]     0.0    0.00    0.00       1         newBlockNode [63]
                0.00    0.00       1/17          allocateNode [44]
                0.00    0.00       1/141217      reallocate <cycle 1> [77]
-----------------------------------------------
                0.00    0.00       1/1           interpolation <cycle 2> [49]
[64]     0.0    0.00    0.00       1         newInterpolationNode [64]
                0.00    0.00       1/17          allocateNode [44]
                0.00    0.00       1/141217      reallocate <cycle 1> [77]
-----------------------------------------------
                                   1             parsePrecedence <cycle 2> [50]
[65]     0.0    0.00    0.00       1         range <cycle 2> [65]
                0.00    0.00       1/9           newLiteralNode [54]
                0.00    0.00       1/1           newRangeNode [75]
                0.00    0.00       1/51          match [103]
                0.00    0.00       1/4           numToValue [135]
                                   1             parsePrecedence <cycle 2> [50]
-----------------------------------------------
                                   2             expression <cycle 2> [66]
                                   2             interpolation <cycle 2> [49]
                0.00    0.00       1/2           forStatement <cycle 3> [47]
                0.00    0.00       1/2           expressionStatement [46]
[66]     0.0    0.00    0.00       4+2       expression <cycle 2> [66]
                0.00    0.00       1/1           newIfNode [72]
                0.00    0.00      12/51          match [103]
                                   6             parsePrecedence <cycle 2> [50]
                                   2             expression <cycle 2> [66]
-----------------------------------------------
                0.00    0.00       1/1           compile [29]
[67]     0.0    0.00    0.00       1         generateCode [67]
                0.00    0.00       1/1           initCompiler [68]
                0.00    0.00       1/1           endCompiler [152]
                0.00    0.00       1/1           walkNode [166]
-----------------------------------------------
                0.00    0.00       1/1           generateCode [67]
[68]     0.0    0.00    0.00       1         initCompiler [68]
                0.00    0.00       1/1           newFunction [71]
-----------------------------------------------
                0.00    0.00       1/1           binary <cycle 2> [59]
[69]     0.0    0.00    0.00       1         newChainNode [69]
                0.00    0.00       1/141217      reallocate <cycle 1> [77]
-----------------------------------------------
                0.00    0.00       1/1           forStatement <cycle 3> [47]
[70]     0.0    0.00    0.00       1         newForNode [70]
                0.00    0.00       1/17          allocateNode [44]
-----------------------------------------------
                0.00    0.00       1/1           initCompiler [68]
[71]     0.0    0.00    0.00       1         newFunction [71]
                0.00    0.00       1/20368       allocateObject [12]
                0.00    0.00       1/2           initChunk [147]
-----------------------------------------------
                0.00    0.00       1/1           expression <cycle 2> [66]
[72]     0.0    0.00    0.00       1         newIfNode [72]
                0.00    0.00       1/17          allocateNode [44]
-----------------------------------------------
                0.00    0.00       1/1           interpret [3]
[73]     0.0    0.00    0.00       1         newModule [73]
                0.00    0.00       1/20368       allocateObject [12]
                0.00    0.00       1/30          initTable [109]
-----------------------------------------------
                0.00    0.00       1/1           run [5]
[74]     0.0    0.00    0.00       1         newRange [74]
                0.00    0.00       1/20368       allocateObject [12]
-----------------------------------------------
                0.00    0.00       1/1           range <cycle 2> [65]
[75]     0.0    0.00    0.00       1         newRangeNode [75]
                0.00    0.00       1/17          allocateNode [44]
-----------------------------------------------
                0.00    0.00       1/1           expressionStatement [46]
[76]     0.0    0.00    0.00       1         newSingleExprNode [76]
                0.00    0.00       1/17          allocateNode [44]
-----------------------------------------------
                                  15             freeTable <cycle 1> [123]
                               40741             freeObject <cycle 1> [25]
                0.00    0.00       1/141217      newBlockNode [63]
                0.00    0.00       1/141217      newInterpolationNode [64]
                0.00    0.00       1/141217      newChainNode [69]
                0.00    0.00       2/141217      takeString [15]
                0.00    0.00       2/141217      binary <cycle 2> [59]
                0.00    0.00       3/141217      writeNodeArray [56]
                0.00    0.00       3/141217      freeNodeArray [57]
                0.00    0.00       5/141217      copyStringUnescaped [52]
                0.00    0.00      17/141217      allocateNode [44]
                0.00    0.00      22/141217      freeNode [38]
                0.00    0.00      40/141217      adjustCapacity [31]
                0.00    0.00      65/141217      registerNativePhrasal [27]
                0.01    0.45   10000/141217      run [5]
                0.01    0.47   10305/141217      copyString [11]
                0.02    0.92   20368/141217      allocateObject [12]
                0.05    2.26   50000/141217      initBuffer [10]
                0.05    2.26   50000/141217      stringifyValue [8]
[77]     0.0    0.00    0.00  181591         reallocate <cycle 1> [77]
                               89987             collectGarbage <cycle 1> [6]
-----------------------------------------------
                0.00    0.00       4/110461      defineNativeGetter [60]
                0.00    0.00       4/110461      interpret [3]
                0.00    0.00      22/110461      defineNativeType [48]
                0.00    0.00     117/110461      registerNativePhrasal [27]
                0.00    0.00   20308/110461      allocateString [13]
                0.00    0.00   90006/110461      run [5]
[78]     0.0    0.00    0.00  110461         push [78]
-----------------------------------------------
                0.00    0.00     156/82478       valuesEqual [90]
                0.00    0.00   40000/82478       stringifyValueToBuffer [85]
                0.00    0.00   42322/82478       hashValue [87]
[79]     0.0    0.00    0.00   82478         flattenString [79]
-----------------------------------------------
                0.00    0.00       3/60461       interpret [3]
                0.00    0.00       4/60461       defineNativeGetter [60]
                0.00    0.00      22/60461       defineNativeType [48]
                0.00    0.00     117/60461       registerNativePhrasal [27]
                0.00    0.00   20308/60461       allocateString [13]
                0.00    0.00   40007/60461       run [5]
[80]     0.0    0.00    0.00   60461         pop [80]
-----------------------------------------------
                0.00    0.00       2/50356       getSignatureTrie [146]
                0.00    0.00      20/50356       addLabelBranch [122]
                0.00    0.00      22/50356       startPhrase [115]
                0.00    0.00   10005/50356       takeString [15]
                0.00    0.00   40307/50356       copyString [11]
[81]     0.0    0.00    0.00   50356         hashString [81]
-----------------------------------------------
                0.00    0.00   10005/50312       takeString [15]
                0.00    0.00   40307/50312       copyString [11]
[82]     0.0    0.00    0.00   50312         tableFindString [82]
                0.00    0.00   42132/42132       isObjType [89]
-----------------------------------------------
                0.00    0.00   50000/50000       stringifyValueToBuffer [85]
[83]     0.0    0.00    0.00   50000         appendBuffer [83]
-----------------------------------------------
                0.00    0.00   50000/50000       stringifyValueToBuffer [85]
[84]     0.0    0.00    0.00   50000         isObjType [84]
-----------------------------------------------
                0.00    0.00   50000/50000       stringifyValue [8]
[85]     0.0    0.00    0.00   50000         stringifyValueToBuffer [85]
                0.00    0.00   50000/50000       isObjType [84]
                0.00    0.00   50000/50000       appendBuffer [83]
                0.00    0.00   40000/82478       flattenString [79]
                0.00    0.00   10000/10000       valueToNum [97]
-----------------------------------------------
                0.00    0.00      22/42322       tableGet [116]
                0.00    0.00    1945/42322       adjustCapacity [31]
                0.00    0.00   19989/42322       tableDelete [94]
                0.00    0.00   20366/42322       tableSet [30]
[86]     0.0    0.00    0.00   42322         findEntry [86]
                0.00    0.00   42322/42322       hashValue [87]
                0.00    0.00   23329/33351       valuesEqual [90]
-----------------------------------------------
                0.00    0.00   42322/42322       findEntry [86]
[87]     0.0    0.00    0.00   42322         hashValue [87]
                0.00    0.00   42322/42322       isObjType [88]
                0.00    0.00   42322/82478       flattenString [79]
-----------------------------------------------
                0.00    0.00   42322/42322       hashValue [87]
[88]     0.0    0.00    0.00   42322         isObjType [88]
-----------------------------------------------
                0.00    0.00   42132/42132       tableFindString [82]
[89]     0.0    0.00    0.00   42132         isObjType [89]
-----------------------------------------------
                0.00    0.00      22/33351       addConstant [125]
                0.00    0.00   10000/33351       run [5]
                0.00    0.00   23329/33351       findEntry [86]
[90]     0.0    0.00    0.00   33351         valuesEqual [90]
                0.00    0.00   20000/30004       valueToNum [91]
                0.00    0.00    6706/16709       isObjType [95]
                0.00    0.00     156/82478       flattenString [79]
-----------------------------------------------
                0.00    0.00   10004/30004       run [5]
                0.00    0.00   20000/30004       valuesEqual [90]
[91]     0.0    0.00    0.00   30004         valueToNum [91]
-----------------------------------------------
                0.00    0.00       4/20008       defineNativeGetter [60]
                0.00    0.00   20004/20008       run [5]
[92]     0.0    0.00    0.00   20008         peek [92]
-----------------------------------------------
                0.00    0.00   20001/20001       run [5]
[93]     0.0    0.00    0.00   20001         numToValue [93]
-----------------------------------------------
                0.00    0.00   19989/19989       tableRemoveWhite [7]
[94]     0.0    0.00    0.00   19989         tableDelete [94]
                0.00    0.00   19989/42322       findEntry [86]
-----------------------------------------------
                0.00    0.00    6706/16709       valuesEqual [90]
                0.00    0.00   10003/16709       run [5]
[95]     0.0    0.00    0.00   16709         isObjType [95]
-----------------------------------------------
                0.00    0.00   10000/10000       run [5]
[96]     0.0    0.00    0.00   10000         isFalsey [96]
-----------------------------------------------
                0.00    0.00   10000/10000       stringifyValueToBuffer [85]
[97]     0.0    0.00    0.00   10000         valueToNum [97]
-----------------------------------------------
                0.00    0.00      13/96          number [140]
                0.00    0.00      20/96          string [133]
                0.00    0.00      29/96          identifier [127]
                0.00    0.00      34/96          skipWhitespace [121]
[98]     0.0    0.00    0.00      96         peek [98]
-----------------------------------------------
                0.00    0.00       1/73          emitLoop [150]
                0.00    0.00       2/73          walkNode [166]
                0.00    0.00       2/73          emitJump [144]
                0.00    0.00       9/73          emitConstant [126]
                0.00    0.00       9/73          patchJump [141]
                0.00    0.00      50/73          emitByte [104]
[99]     0.0    0.00    0.00      73         currentChunk [99]
-----------------------------------------------
                0.00    0.00      20/71          addLabelBranch [122]
                0.00    0.00      22/71          startPhrase [115]
                0.00    0.00      29/71          addArgumentBranch [110]
[100]    0.0    0.00    0.00      71         newNode [100]
-----------------------------------------------
                0.00    0.00       4/67          number [140]
                0.00    0.00      11/67          identifier [127]
                0.00    0.00      13/67          skipWhitespace [121]
                0.00    0.00      19/67          scanToken [120]
                0.00    0.00      20/67          string [133]
[101]    0.0    0.00    0.00      67         advance [101]
-----------------------------------------------
                0.00    0.00       2/56          declaration [35]
                0.00    0.00       3/56          forStatement <cycle 3> [47]
                0.00    0.00      51/56          match [103]
[102]    0.0    0.00    0.00      56         check [102]
-----------------------------------------------
                0.00    0.00       1/51          binary <cycle 2> [59]
                0.00    0.00       1/51          range <cycle 2> [65]
                0.00    0.00       2/51          forStatement <cycle 3> [47]
                0.00    0.00       2/51          declaration [35]
                0.00    0.00       3/51          interpolation <cycle 2> [49]
                0.00    0.00       3/51          parseSource [32]
                0.00    0.00       6/51          ignoreNewlines [134]
                0.00    0.00      12/51          expression <cycle 2> [66]
                0.00    0.00      21/51          statement <cycle 3> [45]
[103]    0.0    0.00    0.00      51         match [103]
                0.00    0.00      51/56          check [102]
                0.00    0.00       8/21          advance [117]
-----------------------------------------------
                0.00    0.00       3/50          endScope [145]
                0.00    0.00       3/50          emitLoop [150]
                0.00    0.00       6/50          emitJump [144]
                0.00    0.00      14/50          walkNode [166]
                0.00    0.00      24/50          emitBytes [124]
[104]    0.0    0.00    0.00      50         emitByte [104]
                0.00    0.00      50/73          currentChunk [99]
                0.00    0.00      50/50          writeChunk [105]
-----------------------------------------------
                0.00    0.00      50/50          emitByte [104]
[105]    0.0    0.00    0.00      50         writeChunk [105]
-----------------------------------------------
                0.00    0.00       6/47          peekNext [131]
                0.00    0.00      20/47          string [133]
                0.00    0.00      21/47          scanToken [120]
[106]    0.0    0.00    0.00      47         isAtEnd [106]
-----------------------------------------------
                0.00    0.00      21/43          registerSignature [114]
                0.00    0.00      22/43          finalizePhrase [112]
[107]    0.0    0.00    0.00      43         my_strdup [107]
-----------------------------------------------
                0.00    0.00      19/39          scanToken [120]
                0.00    0.00      20/39          identifier [127]
[108]    0.0    0.00    0.00      39         isAlpha [108]
-----------------------------------------------
                0.00    0.00       1/30          newModule [73]
                0.00    0.00       3/30          initVM [28]
                0.00    0.00      11/30          newType [51]
                0.00    0.00      15/30          freeTable <cycle 1> [123]
[109]    0.0    0.00    0.00      30         initTable [109]
-----------------------------------------------
                0.00    0.00      29/29          registerSignature [114]
[110]    0.0    0.00    0.00      29         addArgumentBranch [110]
                0.00    0.00      29/71          newNode [100]
-----------------------------------------------
                0.00    0.00       7/26          number [140]
                0.00    0.00       9/26          identifier [127]
                0.00    0.00      10/26          scanToken [120]
[111]    0.0    0.00    0.00      26         isDigit [111]
-----------------------------------------------
                0.00    0.00      22/22          registerSignature [114]
[112]    0.0    0.00    0.00      22         finalizePhrase [112]
                0.00    0.00      22/43          my_strdup [107]
-----------------------------------------------
                                  49             freeTrieNode [113]
                0.00    0.00      22/22          freeSignatureTable [155]
[113]    0.0    0.00    0.00      22+49      freeTrieNode [113]
                                  49             freeTrieNode [113]
-----------------------------------------------
                0.00    0.00      22/22          registerNativePhrasal [27]
[114]    0.0    0.00    0.00      22         registerSignature [114]
                0.00    0.00      29/29          addArgumentBranch [110]
                0.00    0.00      22/22          startPhrase [115]
                0.00    0.00      22/22          finalizePhrase [112]
                0.00    0.00      21/43          my_strdup [107]
                0.00    0.00      20/20          addLabelBranch [122]
-----------------------------------------------
                0.00    0.00      22/22          registerSignature [114]
[115]    0.0    0.00    0.00      22         startPhrase [115]
                0.00    0.00      22/50356       hashString [81]
                0.00    0.00      22/71          newNode [100]
-----------------------------------------------
                0.00    0.00      22/22          registerNativePhrasal [27]
[116]    0.0    0.00    0.00      22         tableGet [116]
                0.00    0.00      22/42322       findEntry [86]
-----------------------------------------------
                0.00    0.00       1/21          consumeHint [149]
                0.00    0.00       1/21          forStatement <cycle 3> [47]
                0.00    0.00       1/21          parseSource [32]
                0.00    0.00       8/21          match [103]
                0.00    0.00      10/21          parsePrecedence <cycle 2> [50]
[117]    0.0    0.00    0.00      21         advance [117]
                0.00    0.00      21/21          scanToken [120]
-----------------------------------------------
                0.00    0.00       1/21          binary <cycle 2> [59]
                0.00    0.00      20/21          parsePrecedence <cycle 2> [50]
[118]    0.0    0.00    0.00      21         getRule [118]
-----------------------------------------------
                0.00    0.00       3/21          number [140]
                0.00    0.00       4/21          scanToken [120]
                0.00    0.00       5/21          string [133]
                0.00    0.00       9/21          identifier [127]
[119]    0.0    0.00    0.00      21         makeToken [119]
-----------------------------------------------
                0.00    0.00      21/21          advance [117]
[120]    0.0    0.00    0.00      21         scanToken [120]
                0.00    0.00      21/21          skipWhitespace [121]
                0.00    0.00      21/47          isAtEnd [106]
                0.00    0.00      19/67          advance [101]
                0.00    0.00      19/39          isAlpha [108]
                0.00    0.00      10/26          isDigit [111]
                0.00    0.00       9/9           identifier [127]
                0.00    0.00       5/5           string [133]
                0.00    0.00       4/21          makeToken [119]
                0.00    0.00       3/3           number [140]
-----------------------------------------------
                0.00    0.00      21/21          scanToken [120]
[121]    0.0    0.00    0.00      21         skipWhitespace [121]
                0.00    0.00      34/96          peek [98]
                0.00    0.00      13/67          advance [101]
-----------------------------------------------
                0.00    0.00      20/20          registerSignature [114]
[122]    0.0    0.00    0.00      20         addLabelBranch [122]
                0.00    0.00      20/50356       hashString [81]
                0.00    0.00      20/71          newNode [100]
-----------------------------------------------
                                  12             freeObject <cycle 1> [25]
                0.00    0.00       3/141217      freeVM [22]
[123]    0.0    0.00    0.00      15         freeTable <cycle 1> [123]
                0.00    0.00      15/30          initTable [109]
                                  15             reallocate <cycle 1> [77]
-----------------------------------------------
                0.00    0.00       1/12          emitReturn [151]
                0.00    0.00       2/12          walkNode [166]
                0.00    0.00       9/12          emitConstant [126]
[124]    0.0    0.00    0.00      12         emitBytes [124]
                0.00    0.00      24/50          emitByte [104]
-----------------------------------------------
                0.00    0.00       9/9           emitConstant [126]
[125]    0.0    0.00    0.00       9         addConstant [125]
                0.00    0.00      22/33351       valuesEqual [90]
                0.00    0.00       6/6           writeValueArray [132]
-----------------------------------------------
                0.00    0.00       9/9           walkNode [166]
[126]    0.0    0.00    0.00       9         emitConstant [126]
                0.00    0.00       9/73          currentChunk [99]
                0.00    0.00       9/9           addConstant [125]
                0.00    0.00       9/12          emitBytes [124]
-----------------------------------------------
                0.00    0.00       9/9           scanToken [120]
[127]    0.0    0.00    0.00       9         identifier [127]
                0.00    0.00      29/96          peek [98]
                0.00    0.00      20/39          isAlpha [108]
                0.00    0.00      11/67          advance [101]
                0.00    0.00       9/26          isDigit [111]
                0.00    0.00       9/9           identifierType [128]
                0.00    0.00       9/21          makeToken [119]
-----------------------------------------------
                0.00    0.00       9/9           identifier [127]
[128]    0.0    0.00    0.00       9         identifierType [128]
                0.00    0.00       6/6           checkKeyword [129]
-----------------------------------------------
                0.00    0.00       6/6           identifierType [128]
[129]    0.0    0.00    0.00       6         checkKeyword [129]
-----------------------------------------------
                0.00    0.00       1/6           freeNode [38]
                0.00    0.00       1/6           interpolation <cycle 2> [49]
                0.00    0.00       1/6           parseSource [32]
                0.00    0.00       3/6           freeNodeArray [57]
[130]    0.0    0.00    0.00       6         initNodeArray [130]
-----------------------------------------------
                0.00    0.00       1/6           number [140]
                0.00    0.00       5/6           string [133]
[131]    0.0    0.00    0.00       6         peekNext [131]
                0.00    0.00       6/47          isAtEnd [106]
-----------------------------------------------
                0.00    0.00       6/6           addConstant [125]
[132]    0.0    0.00    0.00       6         writeValueArray [132]
-----------------------------------------------
                0.00    0.00       5/5           scanToken [120]
[133]    0.0    0.00    0.00       5         string [133]
                0.00    0.00      20/96          peek [98]
                0.00    0.00      20/47          isAtEnd [106]
                0.00    0.00      20/67          advance [101]
                0.00    0.00       5/6           peekNext [131]
                0.00    0.00       5/21          makeToken [119]
-----------------------------------------------
                0.00    0.00       2/4           statement <cycle 3> [45]
                0.00    0.00       2/4           declaration [35]
[134]    0.0    0.00    0.00       4         ignoreNewlines [134]
                0.00    0.00       6/51          match [103]
-----------------------------------------------
                0.00    0.00       1/4           range <cycle 2> [65]
                0.00    0.00       3/4           number [58]
[135]    0.0    0.00    0.00       4         numToValue [135]
-----------------------------------------------
                0.00    0.00       3/3           walkNode [166]
[136]    0.0    0.00    0.00       3         addLocal [136]
-----------------------------------------------
                0.00    0.00       3/3           resolveLocal [142]
[137]    0.0    0.00    0.00       3         identifiersEqual [137]
-----------------------------------------------
                0.00    0.00       1/3           freeValueArray [156]
                0.00    0.00       2/3           initChunk [147]
[138]    0.0    0.00    0.00       3         initValueArray [138]
-----------------------------------------------
                0.00    0.00       3/3           walkNode [166]
[139]    0.0    0.00    0.00       3         markInitialized [139]
-----------------------------------------------
                0.00    0.00       3/3           scanToken [120]
[140]    0.0    0.00    0.00       3         number [140]
                0.00    0.00      13/96          peek [98]
                0.00    0.00       7/26          isDigit [111]
                0.00    0.00       4/67          advance [101]
                0.00    0.00       3/21          makeToken [119]
                0.00    0.00       1/6           peekNext [131]
-----------------------------------------------
                0.00    0.00       3/3           walkNode [166]
[141]    0.0    0.00    0.00       3         patchJump [141]
                0.00    0.00       9/73          currentChunk [99]
-----------------------------------------------
                0.00    0.00       3/3           walkNode [166]
[142]    0.0    0.00    0.00       3         resolveLocal [142]
                0.00    0.00       3/3           identifiersEqual [137]
-----------------------------------------------
                0.00    0.00       2/2           walkNode [166]
[143]    0.0    0.00    0.00       2         beginScope [143]
-----------------------------------------------
                0.00    0.00       2/2           walkNode [166]
[144]    0.0    0.00    0.00       2         emitJump [144]
                0.00    0.00       6/50          emitByte [104]
                0.00    0.00       2/73          currentChunk [99]
-----------------------------------------------
                0.00    0.00       2/2           walkNode [166]
[145]    0.0    0.00    0.00       2         endScope [145]
                0.00    0.00       3/50          emitByte [104]
-----------------------------------------------
                0.00    0.00       2/2           variable [62]
[146]    0.0    0.00    0.00       2         getSignatureTrie [146]
                0.00    0.00       2/50356       hashString [81]
-----------------------------------------------
                0.00    0.00       1/2           freeChunk [154]
                0.00    0.00       1/2           newFunction [71]
[147]    0.0    0.00    0.00       2         initChunk [147]
                0.00    0.00       2/3           initValueArray [138]
-----------------------------------------------
                0.00    0.00       2/2           parsePrecedence <cycle 2> [50]
[148]    0.0    0.00    0.00       2         isExpectedLabel [148]
-----------------------------------------------
                0.00    0.00       1/1           forStatement <cycle 3> [47]
[149]    0.0    0.00    0.00       1         consumeHint [149]
                0.00    0.00       1/21          advance [117]
-----------------------------------------------
                0.00    0.00       1/1           walkNode [166]
[150]    0.0    0.00    0.00       1         emitLoop [150]
                0.00    0.00       3/50          emitByte [104]
                0.00    0.00       1/73          currentChunk [99]
-----------------------------------------------
                0.00    0.00       1/1           endCompiler [152]
[151]    0.0    0.00    0.00       1         emitReturn [151]
                0.00    0.00       1/12          emitBytes [124]
-----------------------------------------------
                0.00    0.00       1/1           generateCode [67]
[152]    0.0    0.00    0.00       1         endCompiler [152]
                0.00    0.00       1/1           emitReturn [151]
-----------------------------------------------
                0.00    0.00       1/1           walkNode [166]
[153]    0.0    0.00    0.00       1         endLoop [153]
-----------------------------------------------
                0.00    0.00       1/1           freeObject <cycle 1> [25]
[154]    0.0    0.00    0.00       1         freeChunk [154]
                0.00    0.00       1/2           initChunk [147]
                0.00    0.00       1/1           freeValueArray [156]
-----------------------------------------------
                0.00    0.00       1/1           freeVM [22]
[155]    0.0    0.00    0.00       1         freeSignatureTable [155]
                0.00    0.00      22/22          freeTrieNode [113]
-----------------------------------------------
                0.00    0.00       1/1           freeChunk [154]
[156]    0.0    0.00    0.00       1         freeValueArray [156]
                0.00    0.00       1/3           initValueArray [138]
-----------------------------------------------
                0.00    0.00       1/1           interpret [3]
[157]    0.0    0.00    0.00       1         initErrorEngine [157]
-----------------------------------------------
                0.00    0.00       1/1           parseSource [32]
[158]    0.0    0.00    0.00       1         initScanner [158]
-----------------------------------------------
                0.00    0.00       1/1           initVM [28]
[159]    0.0    0.00    0.00       1         initSignatureTable [159]
-----------------------------------------------
                0.00    0.00       1/1           binary <cycle 2> [59]
[160]    0.0    0.00    0.00       1         isComparison [160]
-----------------------------------------------
                0.00    0.00       1/1           runFile [4]
[161]    0.0    0.00    0.00       1         readFile [161]
-----------------------------------------------
                0.00    0.00       1/1           parseSource [32]
[162]    0.0    0.00    0.00       1         resetParserState [162]
-----------------------------------------------
                0.00    0.00       1/1           initVM [28]
[163]    0.0    0.00    0.00       1         resetStack [163]
-----------------------------------------------
                0.00    0.00       1/1           walkNode [166]
[164]    0.0    0.00    0.00       1         startLoop [164]
-----------------------------------------------
                0.00    0.00       1/1           walkNode [166]
[165]    0.0    0.00    0.00       1         syntheticToken [165]
-----------------------------------------------
                                  18             walkNode [166]
                0.00    0.00       1/1           generateCode [67]
[166]    0.0    0.00    0.00       1+18      walkNode [166]
                0.00    0.00      14/50          emitByte [104]
                0.00    0.00       9/9           emitConstant [126]
                0.00    0.00       3/3           patchJump [141]
                0.00    0.00       3/3           addLocal [136]
                0.00    0.00       3/3           markInitialized [139]
                0.00    0.00       3/3           resolveLocal [142]
                0.00    0.00       2/2           emitJump [144]
                0.00    0.00       2/2           beginScope [143]
                0.00    0.00       2/73          currentChunk [99]
                0.00    0.00       2/2           endScope [145]
                0.00    0.00       2/12          emitBytes [124]
                0.00    0.00       1/1           startLoop [164]
                0.00    0.00       1/1           syntheticToken [165]
                0.00    0.00       1/1           emitLoop [150]
                0.00    0.00       1/1           endLoop [153]
                                  18             walkNode [166]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2026 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [110] addArgumentBranch      [81] hashString             [58] number
 [125] addConstant            [87] hashValue             [140] number
 [122] addLabelBranch        [127] identifier             [50] parsePrecedence
 [136] addLocal              [128] identifierType         [32] parseSource
  [31] adjustCapacity        [137] identifiersEqual      [141] patchJump
 [117] advance               [134] ignoreNewlines         [98] peek
 [101] advance                [10] initBuffer             [92] peek
  [44] allocateNode          [147] initChunk             [131] peekNext
  [12] allocateObject         [68] initCompiler           [80] pop
  [13] allocateString        [157] initErrorEngine        [78] push
  [83] appendBuffer          [130] initNodeArray          [65] range
 [143] beginScope            [158] initScanner           [161] readFile
  [59] binary                [159] initSignatureTable     [77] reallocate
  [16] blackenObject         [109] initTable              [43] registerCoreLibrary
  [26] bootstrapCore          [28] initVM                 [40] registerIOLibrary
 [102] check                 [138] initValueArray         [37] registerListLibrary
 [129] checkKeyword           [49] interpolation          [33] registerMathLibrary
   [6] collectGarbage          [3] interpret              [27] registerNativePhrasal
  [29] compile               [108] isAlpha               [114] registerSignature
 [149] consumeHint           [106] isAtEnd                [41] registerStringLibrary
  [11] copyString            [160] isComparison          [162] resetParserState
  [52] copyStringUnescaped   [111] isDigit               [163] resetStack
  [99] currentChunk          [148] isExpectedLabel       [142] resolveLocal
  [35] declaration            [96] isFalsey                [5] run
